MODEL,SUCCESS,CLUSTER_ID,CLUSTER_TITLE,CLUSTER_MESSAGES,CLUSTER_PARTICIPANTS,TOTAL_CLUSTERS,TOTAL_MESSAGES_CLUSTERED,DURATION_SECONDS,INPUT_TOKENS,OUTPUT_TOKENS,COST_PER_INPUT_TOKEN,COST_PER_OUTPUT_TOKEN,COST_PER_TOTAL_TOKEN,TOKEN_COST,MESSAGE_IDS
gemini-2.5-pro,TRUE,3,"TechNova Product Launch: Planning, Budgeting, and Product Descriptions",68,Devon; Sam; Leah; Jordan,6,300,43.39,25689,2107,0.00125,0.005,1.5342585264066773e-09,4.264625e-05,msg_610182;12211609-3765-7391-3522-216502438918;msg_701234;msg_654480;14200606-8471-3937-9295-894446621062;20088587-4562-2039-3862-568871688527;82733798-9890-6210-7598-906455989063;msg_532684;66146996-3773-4836-1274-105724633126;84657195-7882-1607-9189-159340729097;msg_354581;62901702-7527-6115-3136-224360776360;12842653-9335-4938-6860-485710455599;34164339-2162-8750-3634-120010368899;33189929-9613-6601-6445-617770356891;51411122-4565-1760-9681-397103243966;msg_369272;33919535-6112-3113-2845-863383937517;msg_825675;37353456-6687-4979-2441-183883049312;88272744-4843-1758-9596-862700754308;61033436-4958-6302-4131-828652862573;89049369-2992-7556-5905-769730663213;73481855-6804-7677-9327-326754308801;24733930-7464-3944-5865-595621096659;71212862-6807-6451-4702-289793900805;86083723-9480-8894-6864-414349391769;93039027-9110-5691-6818-991728652910;90172421-2232-2051-8847-614746907641;msg_234111;96400764-1199-5930-8183-376881612928;74891419-2714-6854-3940-380611542079;63393171-9089-8502-5928-523970093844;68418444-2934-6072-5880-173438914597;13899205-1762-9111-8510-955532564845;msg_557330;52247099-5038-7985-4673-422500200448;61072819-4051-6392-7384-297899310307;51555310-1237-3756-5546-996649869685;37536292-7180-6616-4680-163211578184;msg_124183;58563771-3542-2393-5932-130872864527;36575071-8586-6064-2229-130388230685;91135273-1821-3225-3708-857335409560;msg_883226;37501758-5476-7450-7172-499238060183;69274585-1208-8683-2447-512266102227;54630378-5616-6609-4357-194595420105;35416580-1153-2224-6112-897238234955;83823974-3511-8007-6536-372685942977;74673475-4510-6543-3268-857997178839;70416732-7798-1038-1633-891398174833;67182152-3832-5978-2914-253541420207;64624767-5271-5605-6361-586356803110;52316314-9524-1656-2027-791298077754;60572846-7306-5776-8896-412121407765;51616410-9266-5542-5591-975030442378;56752671-2319-4230-9022-870402042022;49051291-4971-5298-3829-291105009294;18445859-8419-8302-4004-795404148032;msg_259819;msg_744223;74855149-4743-5130-7610-242393465791;49530024-4808-4397-7040-430086737542;19324133-4945-8598-3963-892132859892;47667990-1718-5248-7652-234726337963;51494820-4501-1576-9924-834096699985;msg_422917
gemini-2.5-pro,TRUE,4,"GreenScape Sustainability Report: Planning, Deadline Extension, and Data Visualization",66,Devon; Leah; Sam; Jordan,6,300,43.39,25689,2107,0.00125,0.005,1.5342585264066773e-09,4.264625e-05,66962489-6609-7568-7801-985549660574;85463269-9581-6286-8621-533144401450;59877257-5309-1824-9136-380936589109;70400268-4710-1969-4022-307912587899;48120908-8677-9651-2845-978076058736;msg_611853;49877480-4159-7836-9498-605087226690;msg_246860;61898919-2798-1168-5043-531183837251;47530531-6679-1361-2936-681535650031;22443302-6730-5675-3351-374637976003;13584334-2595-6369-4451-935456832538;99464691-6216-2168-4044-343006985598;89688285-5558-9024-6151-369399691424;62955049-6361-4499-7145-411552264548;41731806-4792-9495-3321-606172392916;62236527-3492-2908-9741-575701877883;95599113-6282-3100-3303-253907215259;msg_373897;33912935-5779-3657-2195-353773631960;82985282-6221-9542-6965-673923415937;52158251-8492-4166-8183-917899206094;57516562-5644-6862-9938-411981803238;63424820-9898-6728-7833-824638557774;95328545-4204-3788-9078-370122074340;88191725-9289-6788-6641-826256193676;49765402-5514-9038-5331-117252563344;80060953-5418-1432-4799-383764592645;27233475-2001-7599-7340-796824369133;msg_946613;msg_438258;79496098-8958-3340-7115-547819686339;63600127-7404-8806-8920-197471453225;11165668-8288-3075-3411-255359768675;37403837-9998-3019-7023-318986093969;msg_193188;82527850-6457-9233-9214-920470787822;48457897-1231-2070-9515-981601243511;83029441-2968-8686-2986-195227415269;95746500-1711-9942-9854-369412240437;msg_546112;30339594-2739-4816-2313-809282749788;msg_264287;70165731-4089-9946-6556-192360164962;51424740-8397-1866-2492-427015833114;46933793-1748-8036-4552-890420944190;msg_596250;48817908-8103-8855-8692-108593194780;msg_153337;72142902-9484-2472-3201-949776663250;12371269-1215-7183-3355-752716822659;11015450-4144-3008-1929-776722033088;42248172-3981-1331-4731-651593267607;43024103-7132-8307-5588-754390188481;msg_111927;20881089-3644-8617-8012-442622573480;36136375-5236-1857-3542-186799427969;80204779-9913-1018-6108-605231869811;94784920-4000-6048-3767-382894479007;92294577-2422-1306-5319-102244460281;21488223-1166-6719-4803-970210268822;45285996-6616-4487-7944-836806457282;msg_820946;msg_691607;msg_586299;38948061-6086-8185-3377-601796209237
gemini-2.5-pro,TRUE,5,UrbanEdge Market Expansion: Social Media Strategy and Market Research,37,Devon; Leah; Sam; Jordan,6,300,43.39,25689,2107,0.00125,0.005,1.5342585264066773e-09,4.264625e-05,50652173-6801-4247-2207-443074210949;82565001-1526-3270-6918-268916873807;80018760-3964-6555-8464-235541209797;92814722-2097-3353-1438-282599216482;65045237-7147-6731-4746-914342051995;77431206-1193-1033-4234-856481680991;65713224-2050-7227-7316-951347384799;msg_568715;msg_415431;27659887-4880-9791-1540-212821430462;msg_485781;70219416-3158-2952-6128-833824486384;msg_997880;msg_490327;72113055-7874-8360-6996-280770242803;58742318-1241-1976-1765-855367610748;57301537-3188-4446-1012-172992445195;msg_869007;msg_445568;68721723-5632-7904-4031-296317847861;msg_865590;15696062-4690-3298-5924-104987996778;26600090-5927-8963-2243-524391607460;20364178-3177-1915-4092-339952932194;msg_770793;49479220-3374-6134-2048-207014853725;84783575-4528-3414-1159-270752945900;msg_839573;73256010-8070-3853-2910-279019022700;msg_502791;53681260-6531-1814-6731-441610953065;70074124-3735-1672-5933-654212216705;63376206-9038-9592-2160-857196573182;msg_542768;msg_491141;31036148-4413-1440-3785-576973190612;83103510-5638-6434-7966-584928913105
gemini-2.5-pro,TRUE,6,Internal Q3 Content Calendar Planning,25,Devon; Leah; Sam; Jordan,6,300,43.39,25689,2107,0.00125,0.005,1.5342585264066773e-09,4.264625e-05,59147696-4912-3994-2530-531237940815;msg_815769;16305140-7590-9798-2501-932492893125;26421406-3513-6777-4188-607958849551;18875687-1196-2806-2470-432931213438;62762027-6874-1659-6188-118169499765;60322870-7398-5349-6098-604084232331;72661824-6507-6591-5110-156155218334;msg_895827;msg_964819;20082461-6421-3796-1775-421462924459;msg_859283;96765719-6496-1992-9596-578487065873;msg_547521;59616879-9366-5604-2868-425122808078;85932587-3188-1691-8975-554893854872;33584368-6559-1117-6502-669910628248;msg_261183;msg_989223;70242674-1639-2785-1012-689509182452;80375870-9559-7540-2183-975968860870;70226025-9738-1856-5312-491146065221;msg_142627;44458156-7505-1177-4149-422039344221;40028390-5952-6388-8246-908180854872
gemma-3-12b-it,TRUE,1,EcoBloom Summer Campaign - Initial Planning & Deadlines,13,Devon; Sam; Leah; Jordan,6,86,8.85,7432,0,0.0,0.0,0.0,0.0,55860439-4432-2381-8042-693227173468;71088000-1871-1808-8692-811918618776;75548331-7882-3948-8062-104097969903;msg_294375;msg_392784;63824677-1230-4906-6006-655511876270;83383193-5947-9756-7940-333409504002;21596011-1979-4443-9491-440985565085;35161306-3530-1147-7398-154659883572;38333644-6145-1764-6803-997443074460;93186523-1376-3329-1008-412615781334;91708761-9817-7540-7318-170319403418;msg_387272
gemma-3-12b-it,TRUE,2,FitFusion Rebranding Project - Kickoff & Timeline,15,Devon; Sam; Leah; Jordan,6,86,8.85,7432,0,0.0,0.0,0.0,0.0,46386934-7372-5057-6414-908538250432;56562405-9568-8411-2818-458296470574;34465706-6426-2110-5383-619161038679;84099067-5994-4654-3009-965493605831;msg_334822;msg_624490;msg_603893;12953892-4236-6123-9283-325509956817;64471336-4767-1087-2686-562105840164;65937937-4402-9443-3249-262742920256;msg_574506;msg_865441;91017588-6896-5835-6856-482174154029;99390219-6163-3965-1109-555919318050;msg_728002
gemma-3-12b-it,TRUE,3,TechNova Product Launch - Strategy & Timeline,15,Devon; Sam; Leah; Jordan,6,86,8.85,7432,0,0.0,0.0,0.0,0.0,msg_375444;77187498-1464-7221-9763-878767211362;16450878-6858-6854-3617-587646660689;msg_639517;56035844-3237-2239-9876-208093559933;msg_283582;msg_220048;36257472-5908-9834-8866-259793767608;msg_578830;73464518-9969-1534-2243-307589148541;74824846-4472-4064-8933-712124735628;11974196-6525-4375-7848-257068138428;52082370-8027-3248-7426-706606163210;23523149-6243-6586-7739-829770625201;78153262-2911-4856-1996-101651011348
gemma-3-12b-it,TRUE,4,GreenScape Sustainability Report - Client Collaboration,15,Devon; Leah; Sam; Jordan,6,86,8.85,7432,0,0.0,0.0,0.0,0.0,80555601-2073-5037-3333-498070795573;msg_625469;58553154-5177-4278-5862-406573833948;50512480-4501-4347-8575-487600872564;66238482-9600-4558-3715-343001158437;76613566-4773-9065-6909-506036136639;96543613-8554-3805-5270-628222947918;msg_210448;msg_668835;msg_166640;msg_878302;73836155-8618-6502-2902-119409268879;31151701-6197-1428-2347-967393872017;65235668-8107-9146-9103-491119886078;84248828-1646-6547-1851-446997424599
gemma-3-12b-it,TRUE,5,UrbanEdge Social Media Strategy - Development & Legal Review,15,Devon; Leah; Sam; Jordan,6,86,8.85,7432,0,0.0,0.0,0.0,0.0,msg_798629;msg_848867;msg_990473;msg_506927;26473311-7543-3024-4135-208416597135;92350918-5033-4100-2070-782942778114;msg_844353;24941452-2839-7367-7671-266859277144;32968708-8210-3973-1379-339195378352;90767949-6903-8896-9996-220414171476;60404027-3814-1380-2999-294191388577;msg_436484;28402358-4156-2100-6727-998676532882;58301930-4107-7888-5720-850661504729;msg_130240
gemma-3-12b-it,TRUE,6,EcoBloom Summer Campaign - Design Revisions & Client Feedback,13,Devon; Sam; Leah; Jordan,6,86,8.85,7432,0,0.0,0.0,0.0,0.0,msg_917322;55965571-3876-6169-5731-444220909626;75365331-9049-1805-8941-810716178149;68674752-2072-9483-2692-621582111238;msg_574355;63118305-1170-8990-6816-799037798743;15286306-7241-6283-9091-264655235239;38374554-7414-4676-7673-417792433073;msg_482756;17452213-4221-7265-8234-285292157190;39631098-3208-7598-7247-395048717267;48583194-9813-6610-1455-656921700418;60716983-9728-9040-2464-809231702763
gemma-3-1b-it,TRUE,1,EcoBloom Summer Campaign Planning,5,Devon; Sam; Leah; Jordan,5,25,2.48,7432,502,0.0,0.0,0.0,0.0,16833210-6952-2825-4376-268925789183;75562608-3482-9542-9083-636081580791;74791019-1673-2994-1508-442340745684;57214682-5397-4337-4796-397112532239;msg_878239
gemma-3-1b-it,TRUE,2,UrbanEdge Social Media Strategy,5,Devon; Leah; Jordan,5,25,2.48,7432,502,0.0,0.0,0.0,0.0,88214029-9252-2848-2904-363125932668;msg_392299;msg_953938;57508585-8703-7134-6265-227597178292;78898575-6433-2965-8742-931717165274
gemma-3-1b-it,TRUE,3,TechNova Product Launch,5,Devon; Jordan,5,25,2.48,7432,502,0.0,0.0,0.0,0.0,79319648-6272-7962-1450-894344226136;23404688-3658-8449-4467-810400624987;78965733-3985-3424-2340-633716635363;msg_514341;22864774-5271-7167-5486-212405772108
gemma-3-1b-it,TRUE,4,EcoBloom Sustainability Report,5,Leah; Jordan,5,25,2.48,7432,502,0.0,0.0,0.0,0.0,msg_262738;60430313-3911-8696-8074-786505210730;42680047-9216-6759-6378-459100129481;57871069-3418-1714-1033-747313825442;11948543-4118-3391-7868-555427105383
gemma-3-1b-it,TRUE,5,FitFusion Brand Identity,5,Devon; Sam,5,25,2.48,7432,502,0.0,0.0,0.0,0.0,msg_937599;44266659-7235-3825-1776-437160751927;26654531-2772-3616-5708-675165178444;50954955-6542-9588-3026-502588046162;22487384-8350-3323-5227-888751580698
gemma-3-27b-it,TRUE,1,EcoBloom Summer Campaign - Initial Planning & Timelines,13,Devon; Sam; Leah; Jordan,6,86,17.47,7495,0,0.0,0.0,0.0,0.0,89579742-2186-7810-4322-338892028136;26966803-4558-1503-1862-706343026890;96471862-9038-6570-8283-161355669734;71217580-1438-3879-8989-415322163605;73380525-5988-9718-7129-894131717425;31983345-8204-6625-6977-845234610418;59878699-6540-3097-6930-317767778734;44810729-9115-1150-9977-633777649252;20595850-5974-9837-4648-698101763460;27206202-5314-4943-3713-678563080977;92762024-5093-6053-8978-267808346166;13826346-4364-2042-3509-385258189987;msg_826879
gemma-3-27b-it,TRUE,2,FitFusion Rebranding Project - Initial Planning & Timelines,15,Devon; Sam; Leah; Jordan,6,86,17.47,7495,0,0.0,0.0,0.0,0.0,47262983-3763-2389-3144-911608323733;msg_323200;57892463-4357-4807-1987-606007730444;34762614-1876-5192-3564-549461374118;30955100-6358-3675-4068-971102065028;26851940-6167-5835-5406-827501697854;76268667-7222-2101-8024-763009336874;msg_115283;79214971-6948-3689-6688-747895683608;62055722-6810-4770-1321-790140454791;59951370-7429-1899-5388-390068063485;72272725-7609-5481-4717-539786630699;32616949-4460-1963-6471-210186338942;94036059-8236-5316-4767-524422161851;msg_351132
gemma-3-27b-it,TRUE,3,TechNova Product Launch - Initial Planning & Timelines,15,Devon; Sam; Leah; Jordan,6,86,17.47,7495,0,0.0,0.0,0.0,0.0,82935981-8342-6850-1704-436852886895;24607756-9571-3649-6171-727251819120;59983205-1658-9178-1562-906592666267;39760753-5250-2180-5980-578508386487;20324343-9272-2043-9025-618930326546;msg_670770;36262650-9352-1419-7326-585755533111;75283031-7708-3469-3010-248374562778;59901868-4537-6646-2496-976951319857;msg_349671;31763992-4802-9887-9318-501672884846;49933695-2407-9743-4702-576789938525;76867413-4443-4082-7920-872647756713;msg_809158;58942943-2018-1904-2783-231698726685
gemma-3-27b-it,TRUE,4,GreenScape Sustainability Report - Planning & Execution,15,Devon; Leah; Sam; Jordan,6,86,17.47,7495,0,0.0,0.0,0.0,0.0,24817463-2127-4245-4328-243382796905;21880477-9037-1420-7793-659651376955;69374472-6260-8171-7585-591065843388;14922870-8347-5713-1717-688853355794;91103426-6759-8441-5154-991516630474;msg_514022;48077080-7611-7097-9301-244152039909;89539733-7432-8684-9182-463228167556;69668821-1679-1009-3805-232068331743;18223612-9642-6393-2853-853417707264;75388606-5432-1353-3266-966821357017;88140859-3480-6407-7177-785090062862;63403594-4743-6858-9669-202139754761;17204657-3620-6084-7699-539294053071;msg_565116
gemma-3-27b-it,TRUE,5,UrbanEdge Social Media Strategy - Planning & Execution,15,Devon; Leah; Sam; Jordan,6,86,17.47,7495,0,0.0,0.0,0.0,0.0,84635567-9697-2964-6515-174860227219;97005865-3462-7643-2756-328133656783;90128967-4027-2849-6679-618007199926;28594534-7181-2683-2600-162805568949;msg_753402;18578649-2307-7024-4035-435899167905;msg_592026;19524911-4557-5000-6839-274674020852;85888680-1152-9325-1346-511512385353;msg_922266;msg_929960;48614888-7590-2191-9927-549893097952;36130646-3566-2247-2077-165785462151;67688284-9693-3270-3761-496460141136;35104411-1520-7412-4237-818189197298
gemma-3-27b-it,TRUE,6,EcoBloom Summer Campaign - Feedback & Revisions,13,Devon; Sam; Leah; Jordan,6,86,17.47,7495,0,0.0,0.0,0.0,0.0,63666944-7397-2171-8903-227927586379;msg_100567;86423389-8480-9510-7769-413062399494;msg_695480;84299381-3577-5289-8622-610299317855;19845836-4665-9266-4424-432767907873;42134307-9917-8167-3304-653012827835;75918164-9038-2288-1492-456066173553;99693305-3295-8147-9993-979803222194;41649158-2331-7562-8686-322612600792;16586046-9939-1645-7131-665383403790;73717756-7986-9476-7177-975399748191;71253754-5707-9069-1923-784789820084
gemma-3-4b-it,TRUE,1,EcoBloom Summer Campaign Kickoff & Initial Planning,8,Devon; Sam; Leah; Jordan,14,58,9.37,7432,0,0.0,0.0,0.0,0.0,66601894-7262-9387-2033-893652609594;msg_775743;92549461-8195-6198-4555-624957362633;msg_762088;41109444-2643-6497-5487-516074601241;91057439-8572-5592-6817-735256516577;msg_584779;78813668-3476-9483-7772-146433574405
gemma-3-4b-it,TRUE,2,EcoBloom Campaign Timeline & Deliverables,4,Devon; Sam; Leah,14,58,9.37,7432,0,0.0,0.0,0.0,0.0,93056894-1482-6024-7347-145743321168;16958206-8603-4500-1334-507159165772;msg_592640;49555362-6615-6044-6238-632359262544
gemma-3-4b-it,TRUE,3,FitFusion Rebranding Project - Initial Brief,6,Devon; Sam; Leah; Jordan,14,58,9.37,7432,0,0.0,0.0,0.0,0.0,39639542-2563-5536-2867-308073059429;30987743-1736-8419-1755-121979109528;39156836-9548-1146-1664-805270831088;msg_816157;61093517-8595-3138-5449-184779356959;msg_587624
gemma-3-4b-it,TRUE,4,FitFusion Timeline & Deliverables,3,Devon; Sam; Leah,14,58,9.37,7432,0,0.0,0.0,0.0,0.0,msg_717265;60739071-7054-7054-7495-648752757897;30768488-1894-3077-7564-204904928781
gemma-3-4b-it,TRUE,5,FitFusion Contract Review & Legal Considerations,3,Jordan; Sam,14,58,9.37,7432,0,0.0,0.0,0.0,0.0,34486069-4905-2433-5060-573176279755;msg_114474;92759716-8924-1381-7805-675448409785
gemma-3-4b-it,TRUE,6,FitFusion Brand Voice & Design Alignment,4,Leah; Sam; Devon; Jordan,14,58,9.37,7432,0,0.0,0.0,0.0,0.0,40399602-9863-7436-1315-906153980562;54692322-9606-4993-6172-372656583237;82894050-6684-1200-8015-713632002409;22574141-3718-7765-6234-555254628399
gemma-3-4b-it,TRUE,7,TechNova Product Launch - Initial Brief,3,Devon; Sam; Leah,14,58,9.37,7432,0,0.0,0.0,0.0,0.0,81268156-1468-7310-4195-860951160515;msg_759838;51216770-9844-9952-7318-562161481490
gemma-3-4b-it,TRUE,8,TechNova Timeline & Deliverables,3,Devon; Jordan; Sam,14,58,9.37,7432,0,0.0,0.0,0.0,0.0,msg_742833;msg_453600;74700106-4396-8031-4483-306277678890
gemma-3-4b-it,TRUE,9,TechNova Legal Review & Compliance,3,Jordan; Devon; Leah; Sam,14,58,9.37,7432,0,0.0,0.0,0.0,0.0,35179083-8880-4855-9306-229296747015;msg_208646;88614196-7381-5207-3105-430225760670
gemma-3-4b-it,TRUE,10,TechNova Design Concepts & Messaging,3,Sam; Devon; Leah,14,58,9.37,7432,0,0.0,0.0,0.0,0.0,32837274-9503-3347-3804-544795830645;msg_225494;msg_633375
gemma-3-4b-it,TRUE,11,EcoBloom Campaign - Revised Designs & Client Feedback,4,Devon; Sam; Leah; Jordan,14,58,9.37,7432,0,0.0,0.0,0.0,0.0,36487680-9882-2484-4846-872129118297;62220558-4344-5262-6956-971482493420;21311049-9795-6422-9521-280296150668;msg_584575
gemma-3-4b-it,TRUE,12,GreenScape Sustainability Report - Initial Client Discussion,3,Devon; Leah; Sam,14,58,9.37,7432,0,0.0,0.0,0.0,0.0,msg_512846;40810421-1698-3370-3374-519648541767;28091665-3981-6851-8155-738471736298
gemma-3-4b-it,TRUE,13,GreenScape Sustainability Report - Timeline & Legal Review,5,Devon; Leah; Jordan; Sam,14,58,9.37,7432,0,0.0,0.0,0.0,0.0,msg_140819;msg_562930;85741488-6508-8432-6895-901488255578;97058982-6791-3032-8555-431025799471;59746709-8866-9100-2653-557189118160
gemma-3-4b-it,TRUE,14,GreenScape Sustainability Report - Content & Design Development,6,Leah; Sam; Devon; Jordan,14,58,9.37,7432,0,0.0,0.0,0.0,0.0,20410653-3113-1172-7515-107442237418;85396221-2144-8377-5749-936536113540;90723716-7247-5116-2446-438001239372;65985347-7950-8370-2315-279563296938;68142894-6962-7323-9391-812832387724;50467698-6815-2098-7066-374448196821
gemma-3n-e2b-it,TRUE,1,EcoBloom Summer Campaign Kickoff,5,Devon; Sam; Leah,4,73,10.95,7495,690,0.0,0.0,0.0,0.0,76205741-4743-7984-5578-379560818600;msg_304621;10600275-1783-9975-3136-102274773129;68278482-9687-7589-4090-486293319826;44011532-7969-2104-8649-233596141481
gemma-3n-e2b-it,TRUE,2,FitFusion Rebrand Project,20,Devon; Sam; Leah; Jordan,4,73,10.95,7495,690,0.0,0.0,0.0,0.0,68189940-2046-7384-5784-496038351201;61673947-6424-4025-8653-501550018614;12826515-8398-3075-6455-313247591292;87448147-8019-5022-7933-889113039379;64976965-6813-1319-7858-784788014303;86603902-1650-8142-4834-510224857648;26248642-7324-5769-8358-381878970104;82352823-4000-5220-7154-660830625400;msg_139778;29613429-9544-3656-4939-655437529450;91252168-8183-6946-6656-510164987594;70258707-4105-9675-9033-571414929473;msg_754985;msg_607204;67213502-7109-3439-1320-346601436236;msg_750541;87552128-4981-3876-1310-564067999240;57165047-1832-7651-2576-264805128969;25971564-4926-4500-6442-206124151172;22092292-9169-3104-8741-596836976226
gemma-3n-e2b-it,TRUE,3,UrbanEdge Social Media Strategy,48,Devon; Leah; Sam; Jordan,4,73,10.95,7495,690,0.0,0.0,0.0,0.0,31791705-2484-6214-1941-191001552406;msg_347117;41555863-5521-5136-5448-674686772823;42645014-7814-4961-2933-818068277926;73662649-8266-3938-3143-370719248217;msg_184752;msg_808942;msg_607454;msg_746182;10029801-4707-9992-9038-545261278310;msg_343501;65225220-7946-9420-9087-620562188803;68811590-3320-3430-4269-504806174303;99694036-6236-7043-7577-656830988614;88097232-5375-3855-8540-566651909119;34864266-3702-9419-8603-955181376720;msg_963235;57113184-6301-7257-2589-975345978037;58014853-1790-9587-1582-925940266317;79506649-5041-3548-4061-486806420220;45299718-5909-4511-5014-629755617775;msg_871745;msg_179391;msg_122039;msg_947952;75047571-1908-5553-2450-140765251955;21278342-5376-4015-9904-480674642089;65206346-1745-8133-4254-979400150214;12580270-4608-9742-4819-453025340252;35156671-6053-2241-6449-205904792000;83007237-1243-5764-2709-394547855246;45702500-3070-5019-1016-284867465659;11900286-8501-9860-2158-580986245859;11498583-2303-1019-9279-785363712668;76403720-8295-5439-9943-532565312318;msg_805632;40809908-1580-6776-6633-407366193375;msg_904491;98757802-8021-6975-8488-797779133556;74844514-2410-2960-1889-227002245773;57238275-6487-3987-6107-109433341142;84477799-2999-9955-3062-658444181704;70863425-4123-1143-8225-169629982248;77262022-3499-6615-3593-355176710290;67573065-7507-8312-6705-346530145806;37279275-5392-8441-8674-923106299887;12924456-8033-9799-5966-987382485754;77815573-9605-9140-6653-636579240515
